1	-PPP:-PPP:--Sc:S--S:cS--	-PPP:--Sc:S--S:cS--
1	PPPP:PPPP:cScP:c--S:ScS-	PPPP:cScP:c--S:ScS-
1	-PPP:-PPP:-SSc:S-Sc:cS--	-PPP:-SSc:S-Sc:cS--
1	-P-P:-P-P:-c-c:-c-S:ScS-	-P-P:-c-c:-c-S:ScS-
1	-P-P:-P-P:-P-c:-c-S:ScS-	-P-P:-P-c:-c-S:ScS-
1	-P-P:-P-P:-S-c:-c-S:ScS-	-P-P:-S-c:-c-S:ScS-
1	-P-P:-P-P:-P-c:-P-S:ScS-	-P-P:-P-c:-P-S:ScS-
1	-P-P:-P-P:-c-c:-S-S:ScS-	-P-P:-c-c:-S-S:ScS-
1	-P-P:-P-P:-P-c:-S-S:ScS-	-P-P:-P-c:-S-S:ScS-
1	-P-P:-P-P:-S-c:-S-S:ScS-	-P-P:-S-c:-S-S:ScS-
1	PPPP:PPPP:PcPc:-S-S:ScS-	PPPP:PcPc:-S-S:ScS-
1	--PP:--PP:--Pc:S-Pc:cS--	--PP:--Pc:S-Pc:cS--
1	--PP:--PP:--PP:S-Pc:cS--	--PP:--PP:S-Pc:cS--
1	--PP:--PP:--PS:S-Pc:cS--	--PP:--PS:S-Pc:cS--
1	--PP:--PP:--cc:S-Sc:cS--	--PP:--cc:S-Sc:cS--
1	--PP:--PP:--Pc:S-Sc:cS--	--PP:--Pc:S-Sc:cS--
1	--PP:--PP:--Sc:S-Sc:cS--	--PP:--Sc:S-Sc:cS--
1	--PP:--PP:--cP:S-Sc:cS--	--PP:--cP:S-Sc:cS--
1	--PP:--PP:--PP:S-Sc:cS--	--PP:--PP:S-Sc:cS--
1	--PP:--PP:--SP:S-Sc:cS--	--PP:--SP:S-Sc:cS--
1	--PP:--PP:--cS:S-Sc:cS--	--PP:--cS:S-Sc:cS--
1	--PP:--PP:--PS:S-Sc:cS--	--PP:--PS:S-Sc:cS--
1	--PP:--PP:--SS:S-Sc:cS--	--PP:--SS:S-Sc:cS--
1	--PP:--PP:--cc:S-SS:cS--	--PP:--cc:S-SS:cS--
